"X.data_provider","sys_sample_code","sample_name","sample_matrix_code","sample_type_code","sample_source","parent_sample_code","sample_delivery_group","sample_date","sys_loc_code","start_depth","end_depth","depth_unit","chain_of_custody","sent_to_lab_date","sample_receipt_date","sampler","sampling_company_code","sampling_reason","sampling_technique","task_code","collection_quarter","composite_yn","composite_desc","sample_class","custom_field_1","custom_field_2","custom_field_3","comment","SiteID","DEC_sample_type"
"ALSRNY","15-RAMA-T25_3-0.2-07112018-WMSD","15-RAMA-T25_3-0.2-07112018-W","WS","SD","Lab","15-RAMA-T25_3-0.2-07112018-W","R1806429","07/11/2018 10:00:00","Unknown",NA,NA,NA,NA,NA,"07/13/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","317959-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806429","07/18/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","317961-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806429","07/18/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318089-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806429","07/20/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","317959-MB1","BLANK","WQ","LB","Lab","","R1806429","07/18/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","317961-MB1","BLANK","WQ","LB","Lab","","R1806429","07/18/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318089-MB1","BLANK","WQ","LB","Lab","","R1806429","07/20/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-16.8-07232018-WS-EB","15-RAMA-16.8-07232018-WS-EB","WS","N","Field","","R1806919","07/23/2018 14:00:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","EB"
"ALSRNY","15-RAMA-18.6-07232018-WS","15-RAMA-18.6-07232018-WS","WS","N","Field","","R1806919","07/23/2018 12:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-18.6","N"
"ALSRNY","15-KJSTP-001-07232018-WS","15-KJSTP-001-07232018-WS","WS","N","Field","","R1806919","07/23/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-KJSTP-001","N_DUPPARENT"
"ALSRNY","15-KJSTP-001-07232018-WS-DUP","15-KJSTP-001-07232018-WS-DUP","WS","N","Field","","R1806919","07/23/2018 10:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-KJSTP-001","DUP"
"ALSRNY","15-RAMA-16.8-07232018-WS","15-RAMA-16.8-07232018-WS","WS","N","Field","","R1806919","07/23/2018 14:00:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.8","N"
"ALSRNY","15-RAMA_T25-0.2-07232018-WS","15-RAMA_T25-0.2-07232018-WS","WS","N","Field","","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA_T25-0.2","N"
"ALSRNY","600382-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/27/2018 18:53:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","599924-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/24/2018 11:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600376-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/28/2018 01:07:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600182-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/27/2018 02:24:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601489-MB1","Method Blank","WQ","LB","Lab","","R1806919","08/04/2018 02:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600711-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/31/2018 13:41:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","599938-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/24/2018 09:23:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318814-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/31/2018 16:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318959-MB1","Method Blank","WQ","LB","Lab","","R1806919","08/01/2018 20:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600077-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/26/2018 16:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600363-MB1","Method Blank","WQ","LB","Lab","","R1806919","07/24/2018 14:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601421-MB2","Method Blank","WQ","LB","Lab","","R1806919","08/06/2018 17:38:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601613-MB2","Method Blank","WQ","LB","Lab","","R1806919","08/08/2018 00:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601492-MB2","Method Blank","WQ","LB","Lab","","R1806919","08/04/2018 05:07:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600715-MB2","Method Blank","WQ","LB","Lab","","R1806919","07/31/2018 14:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600382-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/27/2018 20:58:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","599924-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/24/2018 11:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600376-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/28/2018 01:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600182-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/27/2018 02:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601489-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","08/04/2018 02:52:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600711-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/31/2018 13:50:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","599938-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/24/2018 09:23:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318814-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/31/2018 16:15:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318959-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","08/01/2018 20:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600077-LCS1","Lab Control Sample","WQ","BS","Lab","","R1806919","07/26/2018 16:25:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601421-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","08/06/2018 17:42:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601613-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","08/08/2018 00:10:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601492-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","08/04/2018 05:13:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","600715-LCS2","Lab Control Sample","WQ","BS","Lab","","R1806919","07/31/2018 14:31:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KJSTP-001-07232018-WSMS","15-KJSTP-001-07232018-WS","WS","MS","Lab","15-KJSTP-001-07232018-WS","R1806919","07/23/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KJSTP-001-07232018-WS-DUPMS","15-KJSTP-001-07232018-WS-DUP","WS","MS","Lab","15-KJSTP-001-07232018-WS-DUP","R1806919","07/23/2018 10:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA_T25-0.2-07232018-WSMS","15-RAMA_T25-0.2-07232018-WS","WS","MS","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KJSTP-001-07232018-WSMSD","15-KJSTP-001-07232018-WS","WS","SD","Lab","15-KJSTP-001-07232018-WS","R1806919","07/23/2018 10:15:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-KJSTP-001-07232018-WS-DUPMSD","15-KJSTP-001-07232018-WS-DUP","WS","SD","Lab","15-KJSTP-001-07232018-WS-DUP","R1806919","07/23/2018 10:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA_T25-0.2-07232018-WSMSD","15-RAMA_T25-0.2-07232018-WS","WS","SD","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318986-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318984-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318985-LCS1","LAB CONTROL SAMPLE","WQ","BS","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318984-MB1","BLANK","WQ","LB","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318985-MB1","BLANK","WQ","LB","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","318986-MB1","BLANK","WQ","LB","Lab","","R1806919","08/02/2018 00:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA_T25-0.2-07232018-WSSMS","15-RAMA_T25-0.2-07232018-WS","WS","MS","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA_T25-0.2-07232018-WSSMSD","15-RAMA_T25-0.2-07232018-WS","WS","SD","Lab","15-RAMA_T25-0.2-07232018-WS","R1806919","07/23/2018 11:20:00","Unknown",NA,NA,NA,NA,NA,"07/24/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","15-RAMA-1.1-07312018-WS","15-RAMA-1.1-07312018-WS","WS","N","Field","","R1807214","07/31/2018 09:45:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-1.1","N"
"ALSRNY","15-RAMA-4.8-07312018-WS","15-RAMA-4.8-07312018-WS","WS","N","Field","","R1807214","07/31/2018 12:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-4.8","N"
"ALSRNY","15-RAMA-11.8-07312018-WS","15-RAMA-11.8-07312018-WS","WS","N","Field","","R1807214","07/31/2018 13:15:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-11.8","N"
"ALSRNY","15-RAMA-13.3-07312018-WS","15-RAMA-13.3-07312018-WS","WS","N","Field","","R1807214","07/31/2018 14:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-13.3","N"
"ALSRNY","15-RAMA-16.1-07312018-WS","15-RAMA-16.1-07312018-WS","WS","N","Field","","R1807214","07/31/2018 15:00:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.1","N"
"ALSRNY","15-RAMA-16.5-07312018-WS","15-RAMA-16.5-07312018-WS","WS","N","Field","","R1807214","07/31/2018 15:45:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.5","N"
"ALSRNY","15-RAMA-16.7-07312018-WS","15-RAMA-16.7-07312018-WS","WS","N","Field","","R1807214","07/31/2018 16:30:00","Unknown",NA,NA,NA,NA,NA,"08/01/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-RAMA-16.7","N"
"ALSRNY","15-KFSTP-001-08012018-WS","15-KFSTP-001-08012018-WS","WS","N","Field","","R1807214","08/01/2018 11:45:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-KFSTP-001","N"
"ALSRNY","15-OCSDSTP-001-08012018-WS","15-OCSDSTP-001-08012018-WS","WS","N","Field","","R1807214","08/01/2018 08:15:00","Unknown",NA,NA,NA,NA,NA,"08/02/2018",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,"15-OCSDSTP-001","N"
"ALSRNY","602143-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/10/2018 13:45:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602150-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/01/2018 14:03:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601607-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/07/2018 18:09:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602684-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/15/2018 18:03:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602331-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/13/2018 15:33:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602332-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/13/2018 18:00:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603954-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/23/2018 16:21:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602154-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/01/2018 12:11:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320506-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/23/2018 11:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320104-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/17/2018 14:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601157-MB1","Method Blank","WQ","LB","Lab","","R1807214","08/03/2018 15:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602145-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/10/2018 23:44:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602153-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/02/2018 21:49:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601609-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/07/2018 20:21:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602901-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/14/2018 18:54:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602334-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/13/2018 20:21:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603958-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/23/2018 16:54:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601898-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/02/2018 14:36:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320109-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/17/2018 14:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601263-MB2","Method Blank","WQ","LB","Lab","","R1807214","08/06/2018 10:40:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601623-MB3","Method Blank","WQ","LB","Lab","","R1807214","08/07/2018 13:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603066-MB3","Method Blank","WQ","LB","Lab","","R1807214","08/15/2018 20:43:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603976-MB3","Method Blank","WQ","LB","Lab","","R1807214","08/23/2018 17:43:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603982-MB4","Method Blank","WQ","LB","Lab","","R1807214","08/23/2018 18:16:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602143-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/10/2018 14:05:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602150-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/01/2018 15:14:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601607-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/07/2018 18:31:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602684-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/15/2018 18:19:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602331-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/13/2018 15:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602332-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/13/2018 18:06:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","603954-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/23/2018 16:22:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602154-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/01/2018 12:12:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320506-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/23/2018 11:46:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","320104-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/17/2018 14:04:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","601157-LCS1","Lab Control Sample","WQ","BS","Lab","","R1807214","08/03/2018 15:30:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
"ALSRNY","602145-LCS2","Lab Control Sample","WQ","BS","Lab","","R1807214","08/11/2018 02:09:00","",NA,NA,NA,NA,NA,"",NA,"NYSDEC",NA,NA,"SC",NA,"n",NA,NA,NA,NA,NA,NA,NA,"Lab"
